Date,Close,High,Low,Open,Volume
2018-02-19,438.21868896484375,440.41188802887194,433.7506635591105,439.24529581196924,3654552
2018-02-20,434.7189025878906,440.0035709084739,433.69232424498875,439.7469263227484,4084068
2018-02-21,433.36566162109375,435.9671678361138,432.152388685023,435.8271539918047,2753072
2018-02-22,432.3857116699219,433.97228841793,429.6675746914474,431.639104071597,13253596
2018-02-23,438.7669372558594,439.7701893071013,431.732381659431,433.2489512896518,4076748
2018-02-26,445.9998474121094,446.758132294568,439.4669315016969,440.528513248387,4788884
2018-02-27,443.8999938964844,448.3796963953793,443.3050205027817,446.74646737247434,4787328
2018-02-28,439.61859130859375,442.24342374696937,438.17202837950197,440.86686774206953,4066364
2018-03-01,437.32037353515625,441.741774669809,435.83880726879596,438.4753167994861,3909840
2018-03-05,436.2937927246094,438.17201750417627,433.563978448954,437.2737472327002,3781464
2018-03-06,430.7641906738281,438.61536225561724,429.18929112769496,436.30550389170406,4576828
2018-03-07,427.5793762207031,432.4324112647783,426.62277629332687,429.30593840837923,5628164
2018-03-08,432.3040771484375,433.6223320651179,427.4393932436352,429.25928851566823,5518724
2018-03-09,431.8841247558594,435.19723532643724,430.2392183042221,432.7940439184612,4108108
2018-03-12,435.663818359375,436.1771074892415,432.4323639489031,434.01891211110564,6557116
2018-03-13,434.0306091308594,439.74691066221595,432.8056873741401,435.7104904332872,5124200
2018-03-14,435.022216796875,435.8155051625328,431.17246266592923,433.03901012335746,3680392
2018-03-15,438.8253173828125,440.38853948145044,435.18552706620113,435.18552706620113,5870924
2018-03-16,432.33905029296875,438.8952924721807,430.83415781370024,438.6386478957265,7896336
2018-03-19,430.9974670410156,433.9722770043519,430.04086718042873,432.3390480048731,7838740
2018-03-20,429.18927001953125,433.0156981285685,428.1976666503641,430.4958475861829,3657372
2018-03-21,433.7156066894531,434.7188587836978,430.07584511716084,431.1724302735159,5921140
2018-03-22,435.7804870605469,438.6386377587087,432.8290032963986,433.71562470139077,6673224
2018-03-23,429.66754150390625,432.362352127021,428.6642609199748,430.8574597323759,7190152
2018-03-26,441.7767639160156,443.3050110043477,427.7893356191955,429.2825792472503,10501768
2018-03-27,441.5783996582031,443.07164311957445,437.7053199011699,441.85839882791345,6136836
2018-03-28,440.0618896484375,443.235014632791,437.7170564915962,439.326930890135,8837508
2018-04-02,450.58453369140625,451.64614392407515,441.08848512900124,441.08848512900124,4596368
2018-04-03,447.0148010253906,449.30130462885853,445.8715349830294,448.89299736239053,4079884
2018-04-04,439.3969421386719,449.1263094729365,438.27700225963594,446.3264882566009,3714108
2018-04-05,445.38153076171875,446.571448989107,441.01845928629234,443.6083164933311,4858892
2018-04-06,448.7646484375,449.4762525197797,444.6582499992771,446.15146508135666,3720008
2018-04-09,452.4161376953125,453.10441570875315,447.13146927207725,447.6914392307902,4003536
2018-04-10,448.1697082519531,453.33771726129595,446.45482345830663,453.33771726129595,6067236
2018-04-11,447.70306396484375,447.97138585574766,444.56494247205364,447.0147859884523,2870812
2018-04-12,450.0245666503906,450.9811664480004,444.681569293312,447.0380795697414,4712516
2018-04-13,449.1379699707031,452.6377463600852,447.7613855612955,449.83792524857955,3297172
2018-04-16,453.1277160644531,454.97093735305725,447.93638101004007,447.97138447070256,2847744
2018-04-17,454.6210021972656,455.2042983253093,451.2612108034826,453.4544099411782,2667832
2018-04-18,450.91119384765625,455.78755474957177,450.31624893763126,455.2042586723391,2712720
2018-04-19,452.4043884277344,453.7576465726229,451.00447799422926,452.63770683331853,3169032
2018-04-20,456.34747314453125,457.53739131145727,450.80616103660304,452.8710232205704,9361380
2018-04-23,451.6461486816406,461.73717073019077,434.0422846160355,461.73717073019077,15304620
2018-04-24,451.4711608886719,454.5159777848411,449.3712950240734,451.4711608886719,5037416
2018-04-25,448.1463928222656,452.1711359050115,446.10485647594527,449.8146253615098,4020592
2018-04-26,450.3629455566406,452.4511343261543,445.92989493336586,447.22482374477244,7847480
2018-04-27,448.7646484375,451.58779558370003,446.2214719988769,451.00449954187144,5777008
2018-04-30,453.6410217285156,456.0908651727002,450.0245861680526,450.3045568834583,4609552
2018-05-02,459.52069091796875,461.50389775869115,454.037707299501,454.9709811068998,7100048
2018-05-03,459.1473388671875,460.7805678585979,454.0376596120957,459.1823423275398,4152772
2018-05-04,463.9536437988281,464.30362140290066,458.7739866510547,459.63725334860015,6881436
2018-05-07,461.3638610839844,463.67371919671046,460.8038911655579,462.3554643940875,5264128
2018-05-08,458.9490661621094,461.9472025333142,456.0442343854314,461.795539845324,7100564
2018-05-09,461.59716796875,462.0871309546529,456.4058331221249,456.4058331221249,4327332
2018-05-10,464.93359375,466.40351115564755,462.4370981042989,463.97699394563097,7171672
2018-05-11,469.37835693359375,470.60327870513663,463.37040729221684,464.9336293986366,6057068
2018-05-14,471.7115478515625,473.02980271084607,469.53002617182125,470.6499375755565,4742916
2018-05-15,475.456298828125,481.8025486085794,472.86644152033546,472.94812575425465,9826684
2018-05-16,472.0848083496094,478.06943137863766,470.6382455720039,473.76471802299983,6841604
2018-05-17,473.1114807128906,477.00788738371233,469.5533743975798,472.20153307370754,6615476
2018-05-18,469.4716796875,472.39980886447876,467.45346959295676,472.39980886447876,5217460
2018-05-21,465.01531982421875,471.53655871177347,463.3820907737574,470.39329268019964,4848108
2018-05-22,464.2803039550781,469.89159455672655,463.25369726765314,466.33348884867735,3960372
2018-05-23,459.0540466308594,465.23698550543,458.09744668991283,463.79042251973095,5726292
2018-05-24,463.3703918457031,464.36199515151594,456.45249485125254,458.9606679188967,4520744
2018-05-25,468.66668701171875,470.36992282715505,464.2803179153753,464.303644060535,4759588
2018-05-28,476.4828796386719,478.7694116129504,468.0367639842001,468.4567485447829,5103940
2018-05-29,474.2430114746094,478.93270598751684,473.3564185735697,475.5029366300366,3351244
2018-05-30,477.9178161621094,479.0027240477461,470.43994928703137,471.2332091429264,4866996
2018-05-31,502.3614196777344,507.186749523889,488.40205509707823,493.09822870378093,39639192
2018-06-01,495.58721923828125,502.02095409170926,493.3330329965768,496.8551631702791,21151356
2018-06-04,480.4654541015625,506.482264308303,478.528282715126,504.83860373799325,88796324
2018-06-05,484.5511474609375,485.33772203353305,475.0178934507707,481.35772692737515,17105460
2018-06-06,483.0836181640625,484.83293121066305,480.1837082910383,483.7527884472992,9782000
2018-06-07,484.222412109375,488.3550674979211,482.10913414789127,486.8053073956329,10563896
2018-06-08,481.20513916015625,483.99933921892875,477.83561203663794,483.47101974616095,6180888
2018-06-11,479.5497131347656,484.398488784009,478.7278828670071,481.8038417591053,7091188
2018-06-12,479.9136962890625,481.99174729390575,478.6340004979173,481.80388889191755,5234256
2018-06-13,477.00201416015625,482.4848189944286,475.27617633850684,481.8273433180075,7897960
2018-06-14,478.399169921875,480.1837100063803,475.48753680338393,476.661580104133,16927576
2018-06-15,476.5676574707031,478.75138950543726,474.85357142590306,475.7223520151556,10880816
2018-06-18,474.1138916015625,478.7278873088505,471.75405320269425,476.6850348549972,7487404
2018-06-19,475.13531494140625,479.17401235530576,474.14913005245774,475.47577602699977,10981152
2018-06-20,482.80181884765625,483.2362378131534,475.4875517840795,475.7223604516272,9051712
2018-06-21,483.14227294921875,486.2417354829068,480.66503037115336,483.70579074577034,13510704
2018-06-22,489.1886291503906,490.4683248413383,481.3225392910942,482.98964632816126,7848980
2018-06-25,491.9124450683594,492.5816727537202,486.77015777760755,489.11824463664294,6992336
2018-06-26,491.6189270019531,493.80265921410205,488.3668611456805,489.8226635116669,9161932
2018-06-27,496.0567321777344,497.676888786069,490.75003423585,491.454460122313,19126804
2018-06-28,500.342041015625,502.4905172593556,495.7280165898513,496.6203009362323,37533540
2018-06-29,495.0822448730469,502.4904686210191,494.2956703576832,498.19345922315364,19458120
2018-07-02,486.81707763671875,495.0705795000736,484.46899092437474,495.0588849275805,9864876
2018-07-03,486.1009216308594,489.57610158700845,485.02083609030734,486.8170995756668,6863100
2018-07-04,493.9317321777344,494.98837107065634,485.8190821012562,487.521444762075,6097992
2018-07-05,498.67486572265625,499.90761112350094,491.348847377188,494.2722035767823,9735968
2018-07-06,496.6555480957031,501.44567948175904,495.7633209879999,496.22118644091853,8121344
2018-07-09,499.12103271484375,500.14247337268864,494.9179803996641,498.228805618722,6182296
2018-07-10,503.9933166503906,504.74475027080535,498.96843394030293,500.11897351626595,10950736
2018-07-11,504.4277038574219,506.17701690919836,501.2695388456107,503.67632761066994,5857920
2018-07-12,508.58380126953125,511.8476760111438,505.30823195608616,505.5195368177281,8020668
2018-07-13,512.0941772460938,514.418817346762,507.9146290115367,509.15906903287544,7161188
2018-07-16,509.2647399902344,514.2426716753322,508.067192999946,511.74192527239535,9017336
2018-07-17,511.1197509765625,512.1176877821904,507.9498340645682,507.9498340645682,6361924
2018-07-18,510.99066162109375,521.2752937467711,510.3918879940895,513.5266069478326,17460272
2018-07-19,513.3152465820312,515.0528077762041,509.76961280243404,512.5873167884447,5304776
2018-07-20,514.0078735351562,517.2482442871284,509.7930698412642,513.3151995007275,10006964
2018-07-23,506.3530578613281,511.4131952947298,502.0326020069993,504.83855366559646,16880132
2018-07-24,507.1279602050781,509.2999401249285,504.1341500452843,504.1341500452843,5208792
2018-07-25,509.6170654296875,511.13157002133164,507.18677254736184,508.2786100299484,7038616
2018-07-26,514.8414916992188,517.3891312686384,508.3607497419521,508.3607497419521,21281092
2018-07-27,517.0838623046875,519.3849986139951,512.9864626956155,517.036912038443,10554596
2018-07-30,509.5113525390625,516.3443083357055,507.04586129871467,516.3443083357055,7169120
2018-07-31,511.7654724121094,513.2682248995334,504.8503688681827,507.1867035605214,8860944
2018-08-01,506.88140869140625,510.70880105654413,505.23774818225877,507.84414706301,6071560
2018-08-02,500.189453125,505.707457264457,498.1114306427529,505.66050699236786,8905704
2018-08-03,498.1817321777344,504.1459060780445,496.38546899765464,500.97598941226005,13604008
2018-08-06,496.4559020996094,501.8799471029781,494.53048278248724,498.02910846873385,5744632
2018-08-07,500.3537292480469,501.1990633183993,494.9766340947228,498.9683811438737,7428456
2018-08-08,501.63348388671875,505.261266075008,500.8586038740913,501.516079561361,9945380
2018-08-09,497.44219970703125,502.96020381046065,491.84198963322785,502.96020381046065,8944408
2018-08-10,496.49114990234375,498.6866337606767,492.62855898661405,498.61617969879643,5442940
2018-08-13,491.13751220703125,494.0256701988162,488.4020142404964,489.34124888326653,10054252
2018-08-14,490.5387878417969,494.2722225543108,490.09261699808627,492.62856195674306,4935964
2018-08-16,487.392333984375,489.97522929677376,485.20860193680744,489.10644870241555,10625160
2018-08-17,487.7797546386719,491.46623884713364,486.4412995202685,489.0828967387038,6065328
2018-08-20,492.20599365234375,494.8828472726232,487.2280605949079,487.2280605949079,7811136
2018-08-21,492.1706848144531,495.91587133583783,491.3723010045723,492.6285502190283,7776320
2018-08-23,488.3785095214844,494.74184714476706,487.66238896879116,494.27222982426895,12574552
2018-08-24,486.0187072753906,491.5954127145241,485.1264229398632,486.2887142924375,9714628
2018-08-27,488.5076599121094,490.39788106979233,486.1126230714568,487.69758150919733,12574788
2018-08-28,491.8889465332031,492.68727305024316,488.12025605806804,490.2804842744705,9973532
2018-08-29,488.04974365234375,491.7010293604736,486.6995940126993,491.25485856201266,9873692
2018-08-30,485.1382141113281,490.2569972361471,484.14027726774924,489.24736582018244,21827460
2018-08-31,483.9876708984375,488.10857496291163,483.29499671312703,485.866140459329,15771500
2018-09-03,487.2397155761719,488.15544640869643,484.52766412031195,485.913012267225,7661608
2018-09-04,481.7804260253906,487.9206496299713,481.122950303974,487.67408906864836,7130536
2018-09-05,480.38330078125,483.752799385921,477.9647887335589,482.2500468628833,5641508
2018-09-06,481.87432861328125,483.47103899314413,477.2720845332553,481.1229523540322,10402412
2018-09-07,482.9896545410156,483.70583240863465,479.18576577083553,481.59255450005327,5919300
2018-09-10,479.2796936035156,482.5317877542872,475.5110032119931,482.5317877542872,8598592
2018-09-11,469.7112121582031,480.8880977602319,468.2436581489251,480.48893453497396,18186536
2018-09-12,472.3998107910156,474.63049312666425,467.16359471681454,470.06347602052426,12246008
2018-09-14,476.5676574707031,478.3991765103619,474.0669394730345,474.2782730027131,10334672
2018-09-17,467.78582763671875,475.0061943430665,466.7996426738019,474.6187829625287,9338220
2018-09-18,467.0813903808594,471.93019510209257,465.14421887209676,468.41981698481396,9325736
2018-09-19,460.54193115234375,469.14767374317864,459.4031149542187,468.4080207771668,16712264
2018-09-21,462.6318054199219,469.58213667012257,448.53153260941053,463.4888628413174,22610148
2018-09-24,452.1710205078125,463.08962308700353,449.65857933657696,461.9273316970658,13390792
2018-09-25,458.4403991699219,460.6945564044053,449.6585502112315,452.17099121973087,16682552
2018-09-26,462.1504211425781,464.4515576152414,459.12141217562197,460.9176756029017,14726724
2018-09-27,464.0171203613281,466.3299798358366,459.08613870143256,462.4321619706474,18352208
2018-09-28,471.0379333496094,473.2451118675505,464.2519572062397,465.0737875327995,14460716
2018-10-01,477.9412536621094,479.47926177999983,469.10073094816704,471.9184347392346,12449588
2018-10-03,476.9316101074219,481.87431514672244,471.2609752998059,476.7672268493777,15332148
2018-10-04,459.6966247558594,473.79689535359336,456.23319724205584,471.49575916729185,17970584
2018-10-05,461.4694519042969,467.2692141014966,455.564008616562,458.804350792834,15729180
2018-10-08,456.70281982421875,462.3382273696075,453.18069010835075,461.39899277870944,20128020
2018-10-09,455.6696472167969,461.3989838429504,453.1806813317528,456.56193152613554,12459364
2018-10-10,461.9038391113281,465.4494439747444,454.47213964591634,456.7028218089937,15939932
2018-10-11,454.95355224609375,457.47774546092376,450.2691020588108,452.00669195793205,14359904
2018-10-12,465.3554992675781,468.93633104155356,455.9983806596915,456.7028065824408,9600320
2018-10-15,471.5075378417969,472.1532616522276,462.6435109895203,467.2692300935213,12585968
2018-10-16,467.9149475097656,473.89081631755084,466.68220207033454,470.3217362248453,9406004
2018-10-17,463.6531677246094,472.6698258733057,461.04679736822436,471.04964040966115,7940796
2018-10-19,462.0447692871094,465.12075719069026,459.7553847105375,459.96671825023935,9867348
2018-10-22,469.3590393066406,474.3134963327304,466.94049862740013,472.90464436342523,20331160
2018-10-23,466.0599365234375,469.35900947380196,463.27745979354967,463.27745979354967,19428564
2018-10-24,467.7975158691406,471.6836103499085,463.18352033260334,470.55651740582647,18072336
2018-10-25,462.29132080078125,470.4626453160439,460.8002628162647,463.41838521848933,29847056
2018-10-26,460.5067443847656,464.2636830415066,457.64209012426744,462.29131317725137,15155712
2018-10-29,452.3119201660156,461.38725168249755,445.00934812029163,461.18767005989235,17044280
2018-10-30,449.1302490234375,453.65031557353615,445.97208411993347,452.0066550098639,13828704
2018-10-31,448.89544677734375,450.33952574009624,442.61431524796285,446.6178142861617,23449404
2018-11-01,449.0010986328125,453.1807041571447,445.19720988701886,453.1807041571447,19629052
2018-11-02,457.74774169921875,460.2249845866228,448.95416863756265,452.24148995603855,30092868
2018-11-05,459.2857360839844,460.1427934202508,455.05918023045075,457.8534089995868,5705296
2018-11-06,457.06683349609375,463.9819374446653,456.22149934349414,459.05095531595174,8485588
2018-11-07,459.7436218261719,461.38728250853865,457.876904373608,460.459799731613,958760
2018-11-09,456.7967224121094,460.201447605824,454.6599695748936,459.80225573004225,10101620
2018-11-12,451.0792236328125,460.6946275592636,450.16346405334843,458.2291364331819,7907764
2018-11-13,452.6523742675781,454.98870886583813,448.0618537026201,450.5977985835728,13350420
2018-11-14,459.6966247558594,460.2249442071176,454.7304161813997,455.18831023705553,26110636
2018-11-15,463.7823486328125,464.28719300414963,453.46249042513404,460.67113376638343,10392524
2018-11-16,470.6269836425781,472.66980741053203,464.9211220431463,465.1559306906428,15813216
2018-11-19,472.88116455078125,474.5483002986628,470.06346064005197,472.2002137063884,12286428
2018-11-20,472.5406799316406,474.21956759599294,469.394266794337,472.6698361608857,5705168
2018-11-21,474.0199890136719,475.24098259750536,470.5565612301664,472.61113703394085,6545604
2018-11-22,470.90875244140625,477.8356076879889,469.65253188355746,472.7285194977119,12974552
2018-11-26,481.310791015625,481.8273585897824,472.4467643164221,472.88115459421346,18184436
2018-11-27,484.64508056640625,485.5608114218267,479.1857791501422,479.2562332143285,12895440
2018-11-28,490.573974609375,492.7694584290291,483.72932535617474,484.87986481673295,13021108
2018-11-29,500.3890075683594,501.8800081671653,491.68933522905434,493.3329958530292,31908636
2018-11-30,499.77838134765625,501.9151626585075,495.44617389896985,500.1423461634151,13040924
2018-12-03,496.22119140625,502.96018900940925,494.7183814690562,500.3772935476429,10799856
2018-12-04,489.7052307128906,495.68109986897144,488.07332192989173,494.366148393072,8157420
2018-12-05,492.9103698730469,494.34272575240243,487.4510680599201,487.93243731946336,11798844
2018-12-06,492.405517578125,493.48560303074004,489.5760617273358,490.67965097675415,11730252
2018-12-07,494.8827209472656,497.32470791395076,488.4724335018058,494.67135877190134,9903920
2018-12-10,490.45654296875,494.2252330765761,485.0911426561311,485.0911426561311,10915056
2018-12-11,483.6001892089844,486.3591909756269,477.1311991334196,482.7666069972002,18905780
2018-12-12,489.6465148925781,490.7031538727838,483.729348068693,485.3377530094282,11370488
2018-12-13,493.4034729003906,498.96842694981075,491.0553861853327,491.92416680463697,7064236
2018-12-14,492.0885314941406,497.32477644129705,490.2922680508436,494.2487598509978,6158284
2018-12-17,500.189453125,500.7530283690887,492.86343356256333,494.03747699649034,8437324
2018-12-18,501.4221496582031,502.25573187997946,493.70871944799256,498.73360192289687,7413968
2018-12-19,498.6044616699219,507.04582193895976,496.27987875429153,500.8703997440556,9009896
2018-12-20,501.8916931152344,502.59611900297045,493.72034135223066,496.0449811775551,7980476
2018-12-21,495.7162780761719,504.6273125563341,495.2232142875157,501.0816788709038,10220308
2018-12-24,488.5545654296875,494.0373700093237,487.77974279216045,494.0373700093237,5601488
2018-12-26,498.34619140625,499.4380287642702,485.81912624037375,487.69759555401464,7601916
2018-12-27,494.2840576171875,502.067942969084,492.7342972910532,500.84694921357857,11639868
2018-12-28,498.47528076171875,501.9622122889027,496.7377196104192,497.1721385614106,9415612
2018-12-31,498.1935119628906,501.7860958504838,497.0194686876204,501.7860958504838,5866528
2019-01-01,504.3925476074219,505.0734698477647,494.4131787238654,499.59066424826386,6373440
2019-01-02,499.7902526855469,504.25161740296545,497.72392493010705,503.1480281223448,8134232
2019-01-03,495.8689880371094,499.73157940573066,493.8026601622232,498.78059277467264,12771664
2019-01-04,497.195556640625,499.7902036474953,495.5284496476997,496.6789890840331,7287120
2019-01-07,497.947021484375,501.39875506048674,497.3248013914514,499.6024342007335,5387012
2019-01-08,493.8026123046875,498.6161898378525,492.3115543821739,498.26397684762094,8343460
2019-01-09,497.04296875,498.1113595877368,493.7086973385452,497.324727668682,8568628
2019-01-10,495.0941467285156,498.6867313239461,491.37240588209175,497.09002068971665,7691540
2019-01-11,495.89239501953125,498.73360278703433,494.9766641596367,496.33856587733516,6408040
2019-01-14,493.48565673828125,495.422828416376,492.73428040113674,495.422828416376,4855160
2019-01-15,498.2404479980469,499.32059071097746,493.5677788264635,494.2839566691894,5087556
2019-01-16,497.84136962890625,498.96846279837763,495.03541726808453,497.80617125618585,5252452
2019-01-17,500.68255615234375,501.52783299833345,496.23294316428854,499.02714350523325,8240228
2019-01-18,500.2011413574219,502.25571710528124,496.51465690938636,501.3164824776884,5207976
2019-01-21,504.4042663574219,508.71302876538476,499.3206811306673,502.4788465575729,17561512
2019-01-22,501.5162048339844,504.08734873629396,499.9194941450136,503.89949030353057,8796976
2019-01-23,494.3661193847656,501.51608879171346,493.4386366626351,501.08166984936196,7624288
2019-01-24,493.62652587890625,498.1817911405713,492.6050852351728,495.44629306908894,10111572
2019-01-25,492.158935546875,495.446256681253,490.7500836321416,491.4545095895083,11262236
2019-01-28,489.3764343261719,493.57954363735365,487.6388732134737,490.7500878854749,15360436
2019-01-29,483.14227294921875,489.1063893803105,482.06213029177985,487.9910483579598,14762788
2019-01-30,477.76519775390625,483.0601448204378,476.19199110261167,483.0601448204378,18514160
2019-01-31,488.39031982421875,490.691456435109,474.7831678008328,476.896445995792,16579404
2019-02-01,490.855712890625,497.08989378431465,487.6036476034212,488.39022215622003,15654188
2019-02-04,494.2486877441406,496.150660675368,489.02419545827837,491.9241051182659,7938288
2019-02-05,496.3973083496094,497.5595998665689,492.39380883444784,494.9767043505083,8690288
2019-02-06,498.41656494140625,499.4380055136804,496.2915924903421,496.91381249098555,10875684
2019-02-07,497.1485900878906,500.1424002301131,494.4717945383169,498.9801089342805,7217308
2019-02-08,498.41656494140625,503.6528093746815,494.65962648902314,495.91587571457126,12235644
2019-02-11,502.4083251953125,503.1714533384242,496.2211514154218,496.2211514154218,7036364
2019-02-12,500.0719909667969,504.36900090344756,498.9214514651015,502.0209143070628,9772388
2019-02-14,495.49322509765625,502.4905346624277,494.41313965259303,502.4905346624277,7441388
2019-02-15,493.250732421875,495.00010260035003,487.97929007157774,494.8239961254426,8416524
2019-02-18,490.7265625,497.324708331435,489.8108317183066,494.69486298210586,7138744
2019-02-19,489.35302734375,495.01188197780425,487.9793736736031,490.6796734181402,5268636
2019-02-20,495.058837890625,495.681057879743,488.8481032655062,490.3978632789404,4892500
2019-02-21,496.8316345214844,497.7826210860852,491.59544711955283,493.49736292241994,5261544
2019-02-22,491.090576171875,499.69634823145043,490.5388101990573,497.6534669631564,8890708
2019-02-25,499.0622863769531,500.1306772095615,491.95932464901887,491.95932464901887,8140596
2019-02-26,495.5989074707031,498.96843489097216,493.3565304832037,495.7398156063835,9607428
2019-02-27,491.2783508300781,498.83917716943904,490.31561252690943,496.8785595258357,7030092
2019-02-28,487.8267822265625,494.4718793035095,486.8053415429955,491.47806864807086,11645376
2019-03-01,489.1886291503906,493.30947514098693,487.69757127637956,489.86955131215547,9352928
2019-03-05,494.76531982421875,495.70455440614404,486.05389614633003,490.49175661539516,11837276
2019-03-06,494.0962219238281,495.5168260670769,490.87935410177073,495.4463719896768,8458044
2019-03-07,499.3205871582031,500.1424174215719,491.9241147878841,495.3523439598972,10204852
2019-03-08,499.71978759765625,500.142454658409,495.3171251446773,496.6320765945006,7053460
2019-03-11,499.77838134765625,503.3592126992957,498.31082751501714,500.61196338985957,9224108
2019-03-12,509.7696228027344,510.7088574831632,501.7861280190895,504.13421472016154,15097292
2019-03-13,522.813232421875,524.5625454703749,510.02791237377454,510.70883455598266,57166348
2019-03-14,522.390625,527.7325226149005,519.0681050184108,527.1103025265578,15379864
2019-03-15,529.0238647460938,530.6440214279673,523.1654006563593,523.8580746775566,12763088
2019-03-18,531.0079345703125,538.0991433267087,527.614961525544,531.1135869825231,14358720
2019-03-19,532.4873657226562,534.401033468184,528.5543204681729,532.8982808984978,11957992
2019-03-20,539.8250732421875,540.059881886486,530.9140966563264,532.7808139132334,11711992
2019-03-22,534.459716796875,541.7035870004752,533.2035248422408,540.0599263550467,30403880
2019-03-25,535.6690063476562,537.2070145325475,529.0239098189734,530.6675704353661,9199260
2019-03-26,542.7249755859375,543.5820041954984,533.6261407424923,534.4009633971294,11786848
2019-03-27,539.9306640625,546.6462134537453,535.1405911958748,544.4155315874235,13885300
2019-03-28,540.7174072265625,545.9301481435697,537.2070291370998,539.7781725630897,19554328
2019-04-01,542.8306274414062,547.573750521827,541.1400166923678,545.988792195917,9647076
2019-04-02,538.8507690429688,544.7561849274861,536.6435328634051,544.7561849274861,10910496
2019-04-03,538.3575439453125,543.8168451760304,537.3009049974316,538.2049412500402,7659452
2019-04-04,536.291259765625,543.1124632137542,535.3637769681624,538.3575875630502,9211552
2019-04-05,541.3748779296875,543.2885456082115,535.8333705361161,537.1952722507735,8351180
2019-04-08,537.5708618164062,545.4487029240494,535.3871873891183,544.5212202883491,6398132
2019-04-09,537.066162109375,540.7643988798297,532.3112862616474,539.2616462337995,10777600
2019-04-10,525.34912109375,536.302920957737,523.8580633348123,528.3194273883136,108128700
2019-04-11,530.0805053710938,531.3719528924851,525.2551763486294,527.1218935733749,8793300
2019-04-12,531.9002685546875,533.5321771275877,528.8125578878257,528.8125578878257,9170444
2019-04-15,537.4301147460938,538.3927959320159,531.6890540227838,533.015700125601,10219780
2019-04-16,541.2456665039062,542.384454010861,535.4341526702773,537.9348417530047,8273776
2019-04-18,538.56884765625,543.5937872601484,537.2422016883826,543.1124180529847,10614856
2019-04-22,532.71044921875,545.9301895756782,530.9024338196166,545.9301895756782,20980420
2019-04-23,527.2159423828125,537.7118789476585,526.3471617292564,534.7885223374248,15282400
2019-04-24,535.3050537109375,536.2794867395662,527.6268218353347,528.3194959314001,12354128
2019-04-25,531.4776611328125,539.7781703680324,530.1862134757891,536.9839128597633,18086636
2019-04-26,535.5868530273438,536.5378396569926,529.9396927464303,532.0529708894993,11707568
2019-04-30,544.1572875976562,544.7560611128523,534.987998465814,536.5377584667533,12536836
2019-05-02,553.1622314453125,554.0662103557893,544.1690486474902,545.5779005533736,17169300
2019-05-03,556.0151977539062,558.3750364337064,553.3266498553529,555.1346652111702,12351520
