simulation_id,final_value,return_pct
514,123528.39747632584,23.528397476325843
515,105834.26064169905,5.8342606416990455
516,109681.64870616273,9.681648706162726
517,122029.88860930693,22.02988860930693
518,121024.91778945597,21.02491778945597
519,99962.77111927822,-0.037228880721784666
520,133630.2316992945,33.6302316992945
521,95239.69219014389,-4.760307809856109
522,119237.54967509068,19.237549675090676
523,138500.38811178884,38.50038811178884
524,104723.25709865344,4.723257098653441
525,118087.5994369187,18.087599436918694
526,120166.03753982823,20.16603753982823
527,115848.94786200175,15.848947862001747
528,123436.32842231823,23.43632842231823
529,112879.98139374105,12.87998139374105
530,149847.09159075748,49.84709159075748
531,166281.21514622562,66.28121514622562
532,126682.838705127,26.682838705126997
533,100055.91659511621,0.05591659511621401
534,107223.40417186114,7.223404171861141
535,92771.52823616624,-7.2284717638337606
536,91590.7978885412,-8.409202111458798
537,146077.0876439717,46.0770876439717
538,92045.7731779955,-7.954226822004494
539,105930.57965549968,5.9305796554996775
540,101731.46610695518,1.7314661069551804
541,108236.70797091982,8.236707970919815
542,97037.7653616755,-2.962234638324502
543,126113.37635943906,26.113376359439062
544,99342.58748297082,-0.6574125170291809
545,114029.735397447,14.029735397447002
546,126619.10464578646,26.619104645786457
547,113799.88327140603,13.799883271406028
548,156554.4976340629,56.5544976340629
549,123577.9373040289,23.577937304028907
550,108242.82079667984,8.242820796679837
551,143586.73292033028,43.58673292033028
552,105343.55831017513,5.343558310175125
553,122156.37966362713,22.156379663627128
554,128831.23572665121,28.83123572665121
555,129573.77183686329,29.573771836863294
556,86343.14217248456,-13.656857827515442
557,97929.29723136517,-2.0707027686348303
558,125225.013810492,25.225013810492
559,98772.2927568645,-1.2277072431355045
560,105094.1631337957,5.094163133795694
561,100558.93577081725,0.5589357708172465
562,103486.46630877604,3.486466308776042
563,95235.7882053296,-4.764211794670395
564,87782.70954908492,-12.217290450915083
565,97839.63949385761,-2.160360506142388
566,90635.79152022203,-9.364208479777968
567,124075.93199427123,24.075931994271233
568,140910.89669533033,40.91089669533033
569,97612.16500520067,-2.3878349947993263
