Date,Close,Volume,Daily_Return,Ticker
2020-07-14,501.4584655761719,26612674,-1.9810202729235726,HDFCBANK.NS
2020-07-15,498.7590637207031,20974394,-0.5383101574259364,HDFCBANK.NS
2020-07-16,503.2107238769531,23662456,0.8925472197018225,HDFCBANK.NS
2020-07-17,520.2125244140625,28405738,3.3786641918360116,HDFCBANK.NS
2020-07-20,536.5987548828125,65124096,3.149910796016786,HDFCBANK.NS
2020-07-21,539.2034912109375,47512422,0.4854160216405834,HDFCBANK.NS
2020-07-22,533.4256591796875,24718012,-1.0715494475516452,HDFCBANK.NS
2020-07-23,535.34375,20149122,0.35957978160672255,HDFCBANK.NS
2020-07-24,529.9920043945312,19598440,-0.9996839610939223,HDFCBANK.NS
2020-07-27,511.2380065917969,37970094,-3.538543534097116,HDFCBANK.NS
2020-07-28,514.6242065429688,35596450,0.6623529368925851,HDFCBANK.NS
2020-07-29,504.181640625,33592086,-2.029163374983378,HDFCBANK.NS
2020-07-30,497.5750732421875,26956266,-1.310354612401754,HDFCBANK.NS
2020-07-31,489.12152099609375,37726696,-1.6989501083747194,HDFCBANK.NS
2020-08-03,474.5350036621094,31783542,-2.9821867793261236,HDFCBANK.NS
2020-08-04,493.3127746582031,60306168,3.9570886976052044,HDFCBANK.NS
2020-08-05,486.6351318359375,33221360,-1.3536326576769286,HDFCBANK.NS
2020-08-06,492.8628234863281,33646888,1.2797455923281298,HDFCBANK.NS
2020-08-07,494.35467529296875,24836784,0.30269108067186856,HDFCBANK.NS
2020-08-10,497.5750732421875,22172854,0.6514347107793084,HDFCBANK.NS
2020-08-11,505.1524658203125,20136148,1.522864183840822,HDFCBANK.NS
2020-08-12,503.7554016113281,20666432,-0.2765628802218534,HDFCBANK.NS
2020-08-13,501.5531921386719,19892740,-0.43715848318691686,HDFCBANK.NS
2020-08-14,489.90289306640625,20924512,-2.32284416785139,HDFCBANK.NS
2020-08-17,489.0978088378906,19561012,-0.16433547135769055,HDFCBANK.NS
2020-08-18,500.3455810546875,24040824,2.299697936394751,HDFCBANK.NS
2020-08-19,505.12884521484375,17715624,0.9559920865241711,HDFCBANK.NS
2020-08-20,501.52947998046875,19216734,-0.7125637881250091,HDFCBANK.NS
2020-08-21,514.1505737304688,28924302,2.5165208135903505,HDFCBANK.NS
2020-08-24,529.021240234375,36779740,2.892278500442136,HDFCBANK.NS
2020-08-25,530.2763061523438,27601738,0.2372430107745238,HDFCBANK.NS
2020-08-26,529.6842651367188,25190062,-0.11164764647336733,HDFCBANK.NS
2020-08-27,526.677001953125,20645996,-0.567746369210631,HDFCBANK.NS
2020-08-28,527.8136596679688,38696610,0.21581684991534011,HDFCBANK.NS
2020-08-31,528.4529418945312,38501166,0.12111892423638526,HDFCBANK.NS
2020-09-01,533.87548828125,28877884,1.0261171727568907,HDFCBANK.NS
2020-09-02,537.11962890625,19761682,0.6076586575353149,HDFCBANK.NS
2020-09-03,535.5804443359375,19833362,-0.2865627110755109,HDFCBANK.NS
2020-09-04,530.0869140625,23661370,-1.0257152462407215,HDFCBANK.NS
2020-09-07,525.9192504882812,17615466,-0.7862226860645305,HDFCBANK.NS
2020-09-08,526.8427124023438,14624918,0.17559005744800515,HDFCBANK.NS
2020-09-09,519.2890625,15728872,-1.4337580694435248,HDFCBANK.NS
2020-09-10,516.4712524414062,15188088,-0.5426284245287238,HDFCBANK.NS
2020-09-11,510.83551025390625,20794730,-1.0912015259047503,HDFCBANK.NS
2020-09-14,501.0321960449219,21650590,-1.9190745381251428,HDFCBANK.NS
2020-09-15,506.97576904296875,16505110,1.1862656821187478,HDFCBANK.NS
2020-09-16,517.9393920898438,18710112,2.1625536596297845,HDFCBANK.NS
2020-09-17,513.1797485351562,18318686,-0.9189576285137724,HDFCBANK.NS
2020-09-18,500.7243957519531,23481778,-2.427093590258822,HDFCBANK.NS
2020-09-21,496.9356994628906,19842878,-0.7566430398049384,HDFCBANK.NS
2020-09-22,490.3528137207031,18620678,-1.3246956798037557,HDFCBANK.NS
2020-09-23,495.9648132324219,16079828,1.1444819637387083,HDFCBANK.NS
2020-09-24,487.9848937988281,19809510,-1.608968866477667,HDFCBANK.NS
2020-09-25,494.4256591796875,20321544,1.3198698284940358,HDFCBANK.NS
2020-09-28,499.2562561035156,16152422,0.977011778038106,HDFCBANK.NS
2020-09-29,503.2107238769531,12644446,0.7920717517493792,HDFCBANK.NS
2020-09-30,510.8118591308594,18813842,1.5105272787797164,HDFCBANK.NS
2020-10-01,524.238037109375,21203080,2.6283998185476998,HDFCBANK.NS
2020-10-05,527.7426147460938,16940126,0.6685088430520736,HDFCBANK.NS
2020-10-06,541.831787109375,19371990,2.669705263437905,HDFCBANK.NS
2020-10-07,550.4274291992188,21248778,1.5864041745687896,HDFCBANK.NS
2020-10-08,564.4219970703125,35060674,2.542491004028191,HDFCBANK.NS
2020-10-09,584.1942749023438,44972388,3.503101922792018,HDFCBANK.NS
2020-10-12,574.7698974609375,19220546,-1.6132266005143059,HDFCBANK.NS
2020-10-13,567.5712890625,18353952,-1.252433091962113,HDFCBANK.NS
2020-10-14,573.7516479492188,22582918,1.088913235362443,HDFCBANK.NS
2020-10-15,553.7426147460938,28246896,-3.487403177776305,HDFCBANK.NS
2020-10-16,567.99755859375,25822848,2.5742905581129127,HDFCBANK.NS
2020-10-19,569.9866943359375,42359556,0.3502014598640635,HDFCBANK.NS
2020-10-20,579.6477661132812,27411978,1.694964439231228,HDFCBANK.NS
2020-10-21,590.4218139648438,35640752,1.8587232594383662,HDFCBANK.NS
2020-10-22,584.0758666992188,21913060,-1.0748158546192932,HDFCBANK.NS
2020-10-23,585.2598876953125,15866230,0.2027169865423506,HDFCBANK.NS
2020-10-26,573.4674682617188,19571976,-2.0149030681106406,HDFCBANK.NS
2020-10-27,583.9811401367188,24317780,1.8333510542226206,HDFCBANK.NS
2020-10-28,572.8518676757812,16571186,-1.9057588843249262,HDFCBANK.NS
2020-10-29,562.243408203125,23060024,-1.851867833773102,HDFCBANK.NS
2020-10-30,560.514892578125,11522716,-0.3074319057868813,HDFCBANK.NS
2020-11-02,575.5275268554688,21926080,2.678364924131116,HDFCBANK.NS
2020-11-03,591.013916015625,28164230,2.6908164140766244,HDFCBANK.NS
2020-11-04,595.4893188476562,23404822,0.7572415320103776,HDFCBANK.NS
2020-11-05,601.07763671875,21433928,0.9384413278659354,HDFCBANK.NS
2020-11-06,619.287109375,35705724,3.0294709940723363,HDFCBANK.NS
2020-11-09,634.8681030273438,26288440,2.515956398328467,HDFCBANK.NS
2020-11-10,660.0157470703125,41517356,3.961081667680766,HDFCBANK.NS
2020-11-11,658.2633666992188,36116194,-0.2655058426821233,HDFCBANK.NS
2020-11-12,649.6203002929688,27053948,-1.3130103912039948,HDFCBANK.NS
2020-11-13,643.5111083984375,22472480,-0.940425028555314,HDFCBANK.NS
2020-11-14,648.6731567382812,1835066,0.8021692667731894,HDFCBANK.NS
2020-11-17,667.0247192382812,31059900,2.829092326292182,HDFCBANK.NS
2020-11-18,667.1431884765625,18862776,0.01776084676690104,HDFCBANK.NS
2020-11-19,650.8753662109375,20266882,-2.438430391948232,HDFCBANK.NS
2020-11-20,664.7515869140625,20405362,2.131932075399501,HDFCBANK.NS
2020-11-23,660.465576171875,25246636,-0.644753743587767,HDFCBANK.NS
2020-11-24,681.114013671875,40154400,3.1263457544116635,HDFCBANK.NS
2020-11-25,664.3490600585938,24152602,-2.4614019498588324,HDFCBANK.NS
2020-11-26,675.6441040039062,27943126,1.7001670694493543,HDFCBANK.NS
2020-11-27,682.3690185546875,17994580,0.995333861559522,HDFCBANK.NS
2020-12-01,678.79345703125,17147574,-0.5239923598833407,HDFCBANK.NS
2020-12-02,666.3143310546875,17892150,-1.8384275580882625,HDFCBANK.NS
2020-12-03,652.22509765625,37933222,-2.114502531580864,HDFCBANK.NS
2020-12-04,656.2032470703125,26912322,0.6099350405799786,HDFCBANK.NS
2020-12-07,649.8807373046875,24316318,-0.9634987016374108,HDFCBANK.NS
2020-12-08,651.7988891601562,19457896,0.29515444070924435,HDFCBANK.NS
2020-12-09,666.4327392578125,22069074,2.2451480573266958,HDFCBANK.NS
2020-12-10,656.3217163085938,19727966,-1.517185809400523,HDFCBANK.NS
2020-12-11,654.8772583007812,21356384,-0.2200838357043433,HDFCBANK.NS
2020-12-14,649.83349609375,17222050,-0.7701843579235534,HDFCBANK.NS
2020-12-15,658.9027709960938,21561436,1.3956305664236446,HDFCBANK.NS
2020-12-16,668.09033203125,16832092,1.3943728027227653,HDFCBANK.NS
2020-12-17,682.8189697265625,21924478,2.2045877614381704,HDFCBANK.NS
2020-12-18,668.3981323242188,22995918,-2.111956176044527,HDFCBANK.NS
2020-12-21,650.0703735351562,23761824,-2.7420421905326786,HDFCBANK.NS
2020-12-22,650.283447265625,22851558,0.0327770252488202,HDFCBANK.NS
2020-12-23,651.4910278320312,15467394,0.18570064661556085,HDFCBANK.NS
2020-12-24,661.6494750976562,14952188,1.5592612686362362,HDFCBANK.NS
2020-12-28,669.1085815429688,11699194,1.1273501644071482,HDFCBANK.NS
2020-12-29,675.9046020507812,14495346,1.0156827599103302,HDFCBANK.NS
2020-12-30,678.4146118164062,16216726,0.37135562592847116,HDFCBANK.NS
2020-12-31,680.2141723632812,22145750,0.2652596974668242,HDFCBANK.NS
2021-01-01,674.8863525390625,8810938,-0.7832562214498129,HDFCBANK.NS
2021-01-04,670.600341796875,15740192,-0.6350714792294543,HDFCBANK.NS
2021-01-05,675.6677856445312,14386824,0.7556578086551635,HDFCBANK.NS
2021-01-06,672.7552490234375,22134050,-0.43106045352087063,HDFCBANK.NS
2021-01-07,670.7188110351562,19894842,-0.30270116676716086,HDFCBANK.NS
2021-01-08,678.011962890625,13768764,1.0873635472088194,HDFCBANK.NS
2021-01-11,687.3889770507812,17331392,1.383016034138751,HDFCBANK.NS
2021-01-12,701.3836669921875,20388156,2.0359200407096933,HDFCBANK.NS
2021-01-13,696.4819946289062,16934650,-0.698857500389416,HDFCBANK.NS
2021-01-14,695.5820922851562,12297166,-0.12920683530799337,HDFCBANK.NS
2021-01-15,694.5875854492188,14165236,-0.14297476127803632,HDFCBANK.NS
2021-01-18,702.3780517578125,42825632,1.1215959616605264,HDFCBANK.NS
2021-01-19,712.2050170898438,17360254,1.3990991471669378,HDFCBANK.NS
2021-01-20,706.5931396484375,13346052,-0.7879581450208062,HDFCBANK.NS
2021-01-21,698.4473876953125,26333054,-1.1528206963880017,HDFCBANK.NS
2021-01-22,683.647705078125,15392364,-2.1189402205400776,HDFCBANK.NS
2021-01-25,692.7879638671875,20344718,1.3369837594961353,HDFCBANK.NS
2021-01-27,667.5693969726562,23556276,-3.6401566149849907,HDFCBANK.NS
2021-01-28,649.5020141601562,42704446,-2.7064426401859243,HDFCBANK.NS
2021-01-29,658.5238037109375,28704502,1.3890318049970762,HDFCBANK.NS
2021-02-01,699.3707275390625,26370544,6.202801417039594,HDFCBANK.NS
2021-02-02,739.0574951171875,42420206,5.674639503110801,HDFCBANK.NS
2021-02-03,745.8060913085938,20237254,0.913135478091065,HDFCBANK.NS
2021-02-04,747.842529296875,24484684,0.2730519383004948,HDFCBANK.NS
2021-02-05,756.6038818359375,27054716,1.171550452914194,HDFCBANK.NS
2021-02-08,760.2268676757812,17447580,0.47884843401178045,HDFCBANK.NS
2021-02-09,763.3524780273438,18421366,0.4111417899657077,HDFCBANK.NS
2021-02-10,749.0975341796875,19788006,-1.8674130572673198,HDFCBANK.NS
2021-02-11,744.645751953125,13648618,-0.5942860606846789,HDFCBANK.NS
2021-02-12,749.1921997070312,9910106,0.610551761288014,HDFCBANK.NS
2021-02-15,765.60205078125,10355244,2.190339285517884,HDFCBANK.NS
2021-02-16,770.3616333007812,13897358,0.6216783921456859,HDFCBANK.NS
2021-02-17,751.3471069335938,12794426,-2.468259781541249,HDFCBANK.NS
2021-02-18,736.0975952148438,14720560,-2.029622737350578,HDFCBANK.NS
2021-02-19,728.8989868164062,17139508,-0.9779421159957002,HDFCBANK.NS
2021-02-22,733.1139526367188,29451838,0.578264738536971,HDFCBANK.NS
2021-02-23,724.1868286132812,18239906,-1.21769937556504,HDFCBANK.NS
2021-02-24,760.795166015625,14314332,5.055095723356873,HDFCBANK.NS
2021-02-25,760.7714233398438,20109570,-0.003120771114462073,HDFCBANK.NS
2021-02-26,726.673095703125,27912846,-4.482072616111754,HDFCBANK.NS
2021-03-01,738.276123046875,13536018,1.5967327553971122,HDFCBANK.NS
2021-03-02,742.680419921875,16110038,0.5965649893732827,HDFCBANK.NS
2021-03-03,751.5128173828125,11222410,1.1892595016664842,HDFCBANK.NS
2021-03-04,735.0321044921875,16291438,-2.1930048975106087,HDFCBANK.NS
2021-03-05,724.5894165039062,17445822,-1.4207118198593216,HDFCBANK.NS
2021-03-08,719.61669921875,15117050,-0.6862806952314116,HDFCBANK.NS
2021-03-09,739.9810791015625,15066696,2.829892622686647,HDFCBANK.NS
2021-03-10,736.7841796875,11055016,-0.4320244806723883,HDFCBANK.NS
2021-03-12,734.9845581054688,15631204,-0.24425355913512137,HDFCBANK.NS
2021-03-15,723.9500122070312,12230386,-1.5013303037115011,HDFCBANK.NS
2021-03-16,716.1358032226562,13722366,-1.0793851581758607,HDFCBANK.NS
2021-03-17,708.1795043945312,21064428,-1.1110041967349105,HDFCBANK.NS
2021-03-18,706.1194458007812,18065540,-0.2908949752098877,HDFCBANK.NS
2021-03-19,709.19775390625,21235020,0.4359472216457272,HDFCBANK.NS
2021-03-22,695.771484375,14015632,-1.8931630081029382,HDFCBANK.NS
2021-03-23,710.4528198242188,19761428,2.1100800735469605,HDFCBANK.NS
2021-03-24,700.3416137695312,16368900,-1.4232058445751816,HDFCBANK.NS
2021-03-25,693.024658203125,23964356,-1.0447694985627587,HDFCBANK.NS
2021-03-26,706.261474609375,12021258,1.9100065559817692,HDFCBANK.NS
2021-03-30,735.8133544921875,25607644,4.1842689917579445,HDFCBANK.NS
2021-03-31,707.37451171875,30774506,-3.8649533335888164,HDFCBANK.NS
2021-04-01,704.106689453125,35763762,-0.4619649438152629,HDFCBANK.NS
2021-04-05,686.5128784179688,16006586,-2.498742207494331,HDFCBANK.NS
2021-04-06,682.0848388671875,15075734,-0.6450045862191889,HDFCBANK.NS
2021-04-07,685.3762817382812,25088180,0.4825562281314255,HDFCBANK.NS
2021-04-08,678.556640625,17613592,-0.995021464119672,HDFCBANK.NS
2021-04-09,673.3234252929688,28157816,-0.7712274876878533,HDFCBANK.NS
2021-04-12,647.418212890625,22549128,-3.8473653862662216,HDFCBANK.NS
2021-04-13,663.188720703125,18600682,2.435907346827193,HDFCBANK.NS
2021-04-15,677.2778930664062,34444984,2.1244589848186335,HDFCBANK.NS
2021-04-16,676.5912475585938,15606526,-0.10138312719815135,HDFCBANK.NS
2021-04-19,668.8953857421875,24069242,-1.1374462563883192,HDFCBANK.NS
2021-04-20,658.9500732421875,23186270,-1.4868262978021574,HDFCBANK.NS
2021-04-22,673.6786499023438,38485312,2.235158209739363,HDFCBANK.NS
2021-04-23,669.7242431640625,22713528,-0.5869870952351697,HDFCBANK.NS
2021-04-26,665.2962036132812,30170952,-0.661173549558447,HDFCBANK.NS
2021-04-27,681.3507690429688,20592906,2.4131455045878436,HDFCBANK.NS
2021-04-28,699.39453125,24103940,2.648233923970711,HDFCBANK.NS
2021-04-29,697.3580322265625,24078552,-0.2911802898712623,HDFCBANK.NS
2021-04-30,668.84814453125,35232902,-4.088271214756722,HDFCBANK.NS
2021-05-03,669.8663330078125,22473700,0.15223014145850922,HDFCBANK.NS
2021-05-04,657.505615234375,21486328,-1.8452513829043782,HDFCBANK.NS
2021-05-05,664.2542724609375,14421612,1.0264029797155239,HDFCBANK.NS
2021-05-06,663.44921875,11477044,-0.12119661766795131,HDFCBANK.NS
2021-05-07,670.0083618164062,12048334,0.9886428201338893,HDFCBANK.NS
2021-05-10,672.4237060546875,11060050,0.36049464095242456,HDFCBANK.NS
2021-05-11,664.7042236328125,14519034,-1.14800866661402,HDFCBANK.NS
2021-05-12,662.7861938476562,13774926,-0.28855387358208695,HDFCBANK.NS
2021-05-14,656.7952880859375,10604142,-0.903897186955549,HDFCBANK.NS
2021-05-17,682.0848388671875,15120692,3.850446438942945,HDFCBANK.NS
2021-05-18,699.34716796875,22165280,2.5308184727037553,HDFCBANK.NS
2021-05-19,690.5857543945312,10130916,-1.2527988923821898,HDFCBANK.NS
2021-05-20,678.556640625,10684184,-1.74187111346914,HDFCBANK.NS
2021-05-21,709.10302734375,19341646,4.501670883452635,HDFCBANK.NS
2021-05-24,715.0938720703125,22146102,0.8448482795234691,HDFCBANK.NS
2021-05-25,700.4127197265625,19236974,-2.0530384774862798,HDFCBANK.NS
2021-05-26,699.512939453125,12283990,-0.12846429656342417,HDFCBANK.NS
2021-05-27,702.1650390625,20439496,0.3791351753190453,HDFCBANK.NS
2021-05-28,712.0155639648438,17750020,1.4028788610005005,HDFCBANK.NS
2021-05-31,717.8881225585938,15661054,0.8247795260329482,HDFCBANK.NS
2021-06-01,715.9227294921875,11030162,-0.2737742838538004,HDFCBANK.NS
2021-06-02,712.276123046875,10624016,-0.5093575458763655,HDFCBANK.NS
2021-06-03,720.1139526367188,10287260,1.1003920159946112,HDFCBANK.NS
2021-06-04,710.8316650390625,9424476,-1.2890026035003,HDFCBANK.NS
2021-06-07,710.3107299804688,8091668,-0.07328529161192421,HDFCBANK.NS
2021-06-08,702.3544311523438,9872540,-1.1201152527069103,HDFCBANK.NS
2021-06-09,701.0520629882812,10223442,-0.18542890972094161,HDFCBANK.NS
2021-06-10,701.4072265625,11483540,0.05066151188612977,HDFCBANK.NS
2021-06-11,703.9171752929688,7205974,0.35784472064390727,HDFCBANK.NS
2021-06-14,700.6494750976562,8881964,-0.464216574052545,HDFCBANK.NS
2021-06-15,705.7642211914062,7569602,0.7300007029959144,HDFCBANK.NS
2021-06-16,703.0884399414062,7702098,-0.37913245948951735,HDFCBANK.NS
2021-06-17,694.3269653320312,9283802,-1.2461411839035708,HDFCBANK.NS
2021-06-18,700.8153076171875,11938060,0.934479374865349,HDFCBANK.NS
2021-06-21,705.0300903320312,7260472,0.6014113374855246,HDFCBANK.NS
2021-06-22,702.7096557617188,14366824,-0.3291256078474136,HDFCBANK.NS
2021-06-23,703.5147705078125,7844868,0.114572887890807,HDFCBANK.NS
2021-06-24,713.3416748046875,14785024,1.3968298476209284,HDFCBANK.NS
2021-06-25,717.532958984375,10383176,0.5875563320809851,HDFCBANK.NS
2021-06-28,714.336181640625,9356786,-0.44552341515780025,HDFCBANK.NS
2021-06-29,714.4313354492188,10971692,0.013320592046062174,HDFCBANK.NS
2021-06-30,712.4574584960938,9679022,-0.2762864470220783,HDFCBANK.NS
2021-07-01,707.154052734375,16911442,-0.7443820958676683,HDFCBANK.NS
2021-07-02,704.1337890625,14827036,-0.42710123207191364,HDFCBANK.NS
2021-07-05,711.2921142578125,7373882,1.0166143574565911,HDFCBANK.NS
2021-07-06,729.9609375,17669032,2.6246352051389144,HDFCBANK.NS
2021-07-07,732.243896484375,9629190,0.31275084283191035,HDFCBANK.NS
2021-07-08,723.1829833984375,8420922,-1.2374173590849247,HDFCBANK.NS
2021-07-09,714.4075927734375,10695842,-1.2134398660435863,HDFCBANK.NS
2021-07-12,707.27294921875,14458978,-0.9986796930572583,HDFCBANK.NS
2021-07-13,714.336181640625,18178142,0.9986572269838678,HDFCBANK.NS
2021-07-14,713.052001953125,9788494,-0.17977245455362834,HDFCBANK.NS
2021-07-15,723.3019409179688,10438802,1.4374742566836796,HDFCBANK.NS
2021-07-16,724.0867309570312,5170628,0.10850102767130387,HDFCBANK.NS
2021-07-19,699.6627807617188,25111600,-3.3730697098994122,HDFCBANK.NS
2021-07-20,686.416259765625,24174250,-1.893272210602992,HDFCBANK.NS
2021-07-22,689.0559692382812,13207114,0.38456394863921606,HDFCBANK.NS
2021-07-23,686.2260131835938,13126684,-0.4107004628108646,HDFCBANK.NS
2021-07-26,682.3258666992188,13167166,-0.5683472222629882,HDFCBANK.NS
2021-07-27,684.7991333007812,22401430,0.36247586707023327,HDFCBANK.NS
2021-07-28,674.1210327148438,20670342,-1.5593040450370133,HDFCBANK.NS
2021-07-29,674.5728759765625,13702230,0.06702702330754207,HDFCBANK.NS
2021-07-30,678.47314453125,11655488,0.5781834244433792,HDFCBANK.NS
2021-08-02,676.6657104492188,13258786,-0.2663972917129942,HDFCBANK.NS
2021-08-03,682.3971557617188,12033120,0.8470128194755233,HDFCBANK.NS
2021-08-04,696.9515991210938,22053948,2.1328405660086203,HDFCBANK.NS
2021-08-05,706.2503662109375,18822408,1.334205574902203,HDFCBANK.NS
2021-08-06,709.9603271484375,13339270,0.5253039311546193,HDFCBANK.NS
2021-08-09,715.3112182617188,10998048,0.7536887497324285,HDFCBANK.NS
2021-08-10,717.0949096679688,14838346,0.24935879107061965,HDFCBANK.NS
2021-08-11,711.0542602539062,12585786,-0.8423779520146724,HDFCBANK.NS
2021-08-12,714.1221313476562,8597674,0.4314538657928191,HDFCBANK.NS
2021-08-13,725.9179077148438,16658428,1.6517869772397553,HDFCBANK.NS
2021-08-16,728.0107421875,6252778,0.288301810771463,HDFCBANK.NS
2021-08-17,720.4244384765625,8282666,-1.042059309199539,HDFCBANK.NS
2021-08-18,719.6395263671875,22985932,-0.108951344159669,HDFCBANK.NS
2021-08-20,720.4719848632812,13150406,0.1156771502388354,HDFCBANK.NS
2021-08-23,725.156982421875,10843054,0.6502678323408784,HDFCBANK.NS
2021-08-24,741.4474487304688,18381314,2.246474446703517,HDFCBANK.NS
2021-08-25,740.7578735351562,7727974,-0.09300392043876116,HDFCBANK.NS
2021-08-26,739.521240234375,11119002,-0.16694163436692389,HDFCBANK.NS
2021-08-27,736.5009155273438,6382138,-0.4084162215643783,HDFCBANK.NS
2021-08-30,745.9185180664062,9049166,1.2786952929066508,HDFCBANK.NS
2021-08-31,752.1731567382812,12062576,0.8385150013554332,HDFCBANK.NS
2021-09-01,751.0791625976562,12422558,-0.1454444539564559,HDFCBANK.NS
2021-09-02,755.7880249023438,9618524,0.6269462047651109,HDFCBANK.NS
2021-09-03,749.6285400390625,10735334,-0.8149751862074228,HDFCBANK.NS
2021-09-06,744.7056274414062,7876896,-0.6567136034334675,HDFCBANK.NS
2021-09-07,746.3941650390625,7245496,0.2267389335377512,HDFCBANK.NS
2021-09-08,749.7950439453125,6724080,0.4556411431849927,HDFCBANK.NS
2021-09-09,746.0848999023438,8250948,-0.4948210945015741,HDFCBANK.NS
2021-09-13,739.8779296875,8959164,-0.8319388605313116,HDFCBANK.NS
2021-09-14,736.5484619140625,9758506,-0.45000230981937506,HDFCBANK.NS
2021-09-15,735.7161254882812,14822998,-0.11300497778764518,HDFCBANK.NS
2021-09-16,741.970703125,10260550,0.850134640255118,HDFCBANK.NS
2021-09-17,752.5299072265625,20498102,1.4231295194122584,HDFCBANK.NS
2021-09-20,741.9231567382812,8781610,-1.4094789305281297,HDFCBANK.NS
2021-09-21,738.1655883789062,14774996,-0.5064632806306313,HDFCBANK.NS
2021-09-22,729.4851684570312,10582202,-1.17594480947536,HDFCBANK.NS
2021-09-23,746.7508544921875,13664304,2.3668316755055763,HDFCBANK.NS
2021-09-24,761.75732421875,20806702,2.009568470700618,HDFCBANK.NS
2021-09-27,772.9585571289062,16415462,1.4704463684210856,HDFCBANK.NS
2021-09-28,768.1783447265625,12773790,-0.6184306206660661,HDFCBANK.NS
2021-09-29,758.0948486328125,16263036,-1.3126503972641035,HDFCBANK.NS
2021-09-30,758.6180419921875,15975348,0.06901423487029046,HDFCBANK.NS
2021-10-01,752.7914428710938,11128596,-0.7680543829135189,HDFCBANK.NS
2021-10-04,754.2422485351562,7051028,0.19272345319565343,HDFCBANK.NS
2021-10-05,758.8557739257812,10257178,0.6116768716662557,HDFCBANK.NS
2021-10-06,768.1070556640625,18600830,1.2191093559744237,HDFCBANK.NS
2021-10-07,766.01416015625,11265724,-0.2724744542286661,HDFCBANK.NS
2021-10-08,762.2803955078125,7245562,-0.48742762766629255,HDFCBANK.NS
2021-10-11,777.0966796875,13080848,1.9436790276912808,HDFCBANK.NS
2021-10-12,775.098876953125,8176946,-0.2570854806867029,HDFCBANK.NS
2021-10-13,779.7601318359375,6225644,0.6013755175514612,HDFCBANK.NS
2021-10-14,802.5908203125,14757288,2.9279117441934233,HDFCBANK.NS
